pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,,,,,14,1,57,2,650.3634741250135,651.3642493330117,651.3642493330117,651.3642493330117,651.3642493330117,651.3642493330117,652.3467604580219,652.3467604580219,c,1,0.4489217499794904,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,14,2,58,1,652.8134469159995,653.8137666660186,653.8137666660186,653.8137666660186,653.8137666660186,653.8137666660186,654.8134253750031,654.8134253750031,v,1,0.5316341250145342,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,14,3,59,0,655.3635775000148,656.3488273750118,656.3488273750118,656.3488273750118,656.3488273750118,656.3635807500104,657.363759291009,657.363759291009,x,1,0.5923264999873936,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,15,0,60,3,657.9804896660207,658.9806737080216,658.9806737080216,658.9806737080216,658.9806737080216,658.9806737080216,659.9804255409981,659.9804255409981,z,1,0.4407877500052564,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,15,1,61,3,660.4469454580103,661.4468681660073,661.4468681660073,661.4468681660073,661.4468681660073,661.4468681660073,662.4472038329986,662.4472038329986,z,1,0.4171732079994399,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,15,2,62,2,662.8969674580148,663.897272791015,663.897272791015,663.897272791015,663.897272791015,663.897272791015,664.8817939160217,664.8817939160217,c,1,0.41551679201074876,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,15,3,63,0,665.3138853330165,666.3140208749974,666.3140208749974,666.3140208749974,666.3140208749974,666.3140208749974,667.313823000004,667.313823000004,x,1,0.4354845419875346,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,16,0,64,2,667.7806244580133,668.7808805410168,668.7808805410168,668.7808805410168,668.7808805410168,668.7808805410168,669.7815982500033,669.7815982500033,c,1,0.9642535409948323,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,16,1,65,0,670.7643030830077,671.7473799580184,671.7473799580184,671.7473799580184,671.7473799580184,671.7641587910184,672.7636865829991,672.7636865829991,x,1,0.42455766699276865,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,16,2,66,0,673.2138929580105,674.2142590830044,674.2142590830044,674.2142590830044,674.2142590830044,674.2142590830044,675.1974111660093,675.1974111660093,x,1,0.4281222499848809,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,16,3,67,0,675.6468800000148,676.631094500015,676.631094500015,676.631094500015,676.631094500015,676.6474087079987,677.6305332500197,677.6305332500197,x,1,0.3417527499841526,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,17,0,68,1,677.9974935830105,678.9809990830254,678.9809990830254,678.9809990830254,678.9809990830254,678.998013125005,679.9976002910116,679.9976002910116,v,1,0.578561708010966,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,17,1,69,1,680.5975936660252,681.5809597500192,681.5809597500192,681.5809597500192,681.5809597500192,681.5986338329967,682.5808837500226,682.5808837500226,v,1,0.4677866249985527,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,17,2,70,0,683.0808062910219,684.0810586660227,684.0810586660227,684.0810586660227,684.0810586660227,684.0810586660227,685.0642487500154,685.0642487500154,x,1,0.40724983299151063,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,17,3,71,1,685.4976291659987,686.4814964999969,686.4814964999969,686.4814964999969,686.4814964999969,686.4978803330159,687.4812665000209,687.4812665000209,v,1,0.45699804098694585,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,18,0,72,0,687.9642831660167,688.9480724580062,688.9480724580062,688.9480724580062,688.9480724580062,688.9645639160008,689.9478042080009,689.9478042080009,x,1,0.403810167015763,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,18,1,73,2,690.3816233749967,691.3808150830155,691.3808150830155,691.3808150830155,691.3808150830155,691.3808150830155,692.3808901250013,692.3808901250013,c,1,0.4024443750095088,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,18,2,74,2,692.814065833023,693.8146331250027,693.8146331250027,693.8146331250027,693.8146331250027,693.8146331250027,694.8145530410111,694.8145530410111,c,1,0.4041075420100242,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,18,3,75,1,695.2480565000151,696.2480299580202,696.2480299580202,696.2480299580202,696.2480299580202,696.2480299580202,697.2322882500011,697.2322882500011,v,1,0.3917764170037117,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,19,0,76,1,697.648118208017,698.631586500007,698.631586500007,698.631586500007,698.631586500007,698.6482672910206,699.632168000011,699.632168000011,v,1,0.41954095900291577,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,19,1,77,1,700.081496083003,701.0813289160142,701.0813289160142,701.0813289160142,701.0813289160142,701.0813289160142,702.0811851660255,702.0811851660255,v,1,0.41746100000455044,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,19,2,78,3,702.5313376249978,703.5315959160216,703.5315959160216,703.5315959160216,703.5315959160216,703.5315959160216,704.5146787910198,704.5146787910198,z,1,0.41662295899004675,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,19,3,79,3,704.9481084580184,705.9320278750092,705.9320278750092,705.9320278750092,705.9320278750092,705.9485419580014,706.9315858750197,706.9315858750197,z,1,0.4390656670148019,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,20,0,80,2,707.3982619160088,708.3817160830076,708.3817160830076,708.3817160830076,708.3817160830076,708.3988377080241,709.3818456660083,709.3818456660083,c,1,0.6693821669905446,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,20,1,81,2,710.0816643750004,711.0821583330107,711.0821583330107,711.0821583330107,711.0821583330107,711.0821583330107,712.0815729160095,712.0815729160095,v,0,0.2737441250064876,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,20,2,82,3,712.3815443330095,713.3820956660202,713.3820956660202,713.3820956660202,713.3820956660202,713.3820956660202,714.3651483330177,714.3651483330177,z,1,0.44280454199179076,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,20,3,83,0,714.8316466250108,715.8321092910192,715.8321092910192,715.8321092910192,715.8321092910192,715.8321092910192,716.8150558750203,716.8150558750203,x,1,0.5264535419992171,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,21,0,84,3,717.3650982080144,718.3651269999973,718.3651269999973,718.3651269999973,718.3651269999973,718.3651269999973,719.3483775830246,719.3483775830246,z,1,0.507491458003642,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,21,1,85,0,719.8816950410255,720.8821227500157,720.8821227500157,720.8821227500157,720.8821227500157,720.8821227500157,721.8659367080254,721.8659367080254,x,1,0.47361383301904425,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,21,2,86,2,722.3651042499987,723.3488119160174,723.3488119160174,723.3488119160174,723.3488119160174,723.3657287910173,724.365651458007,724.365651458007,c,1,0.5501683329930529,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,21,3,87,3,724.9486437500163,725.9329955000139,725.9329955000139,725.9329955000139,725.9329955000139,725.9489238329988,726.948788291018,726.948788291018,z,1,0.7165110829810146,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,22,0,88,1,727.6821627910249,728.6656033330073,728.6656033330073,728.6656033330073,728.6656033330073,728.6823716250074,729.665609290998,729.665609290998,v,1,0.5137106250040233,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,22,1,89,1,730.1990565410233,731.1824500410003,731.1824500410003,731.1824500410003,731.1824500410003,731.1991869159974,732.1826738330128,732.1826738330128,v,1,0.5105573750042822,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,22,2,90,1,732.7153627910011,733.7159371250018,733.7159371250018,733.7159371250018,733.7159371250018,733.7159371250018,734.7161007910036,734.7161007910036,v,1,0.6194511670037173,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,22,3,91,0,735.3657301659987,736.3658973330166,736.3658973330166,736.3658973330166,736.3658973330166,736.3658973330166,737.3661478330032,737.3661478330032,x,1,0.7758123330131639,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,23,0,92,0,738.1657260830107,739.166411083017,739.166411083017,739.166411083017,739.166411083017,739.166411083017,740.1488667080121,740.1488667080121,x,1,0.4048722919833381,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,23,1,93,0,740.5823067910096,741.5827052500099,741.5827052500099,741.5827052500099,741.5827052500099,741.5827052500099,742.5825980410154,742.5825980410154,x,1,0.34876824999810196,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,23,2,94,1,742.9494090000226,743.9494666250248,743.9494666250248,743.9494666250248,743.9494666250248,743.9494666250248,744.9332132080162,744.9332132080162,v,1,0.4287403750058729,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,23,3,95,2,745.3826206250233,746.3829667910177,746.3829667910177,746.3829667910177,746.3829667910177,746.3829667910177,747.3661693750182,747.3661693750182,c,1,0.49958683300064877,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,24,0,96,3,747.8830867500219,748.8827991250146,748.8827991250146,748.8827991250146,748.8827991250146,748.8827991250146,749.8663737910101,749.8663737910101,x,0,0.3992118749883957,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,24,1,97,2,750.282844500005,751.2667815410241,751.2667815410241,751.2667815410241,751.2667815410241,751.2835385000217,752.266359583009,752.266359583009,c,1,0.36522595898713917,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,24,2,98,0,752.6497787910048,753.6497301250056,753.6497301250056,753.6497301250056,753.6497301250056,753.6497301250056,754.6330515000154,754.6330515000154,x,1,0.48460862500360236,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,24,3,99,1,755.1496408329986,756.1332952910161,756.1332952910161,756.1332952910161,756.1332952910161,756.1501110410027,757.1335875829973,757.1335875829973,v,1,0.4270750000141561,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,25,0,100,2,757.5832998330006,758.5835819159984,758.5835819159984,758.5835819159984,758.5835819159984,758.5835819159984,759.5665944160137,759.5665944160137,c,1,0.6986800830054563,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,25,1,101,1,760.2834447910136,761.2832732080133,761.2832732080133,761.2832732080133,761.2832732080133,761.2832732080133,762.2829649580235,762.2829649580235,v,1,0.4995385840011295,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,25,2,102,0,762.8000420830213,763.7842384579999,763.7842384579999,763.7842384579999,763.7842384579999,763.7998879580118,764.7832045410178,764.7832045410178,x,1,0.8511902919854037,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,25,3,103,1,765.6662642080046,766.6669847080193,766.6669847080193,766.6669847080193,766.6669847080193,766.6669847080193,767.666854125011,767.666854125011,v,1,0.4666028339997865,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,26,0,104,3,768.1504151250119,769.1502690830093,769.1502690830093,769.1502690830093,769.1502690830093,769.1502690830093,770.1332436250232,770.1332436250232,z,1,0.7252835830149706,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,26,1,105,3,770.8834523330152,771.8836838749994,771.8836838749994,771.8836838749994,771.8836838749994,771.8836838749994,772.8833699160023,772.8833699160023,z,1,0.6122269160114229,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,26,2,106,1,773.5169454580173,774.5174870830087,774.5174870830087,774.5174870830087,774.5174870830087,774.5174870830087,775.5013696250098,775.5013696250098,v,1,0.5968505409837235,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,26,3,107,3,776.1172610000067,777.1004401250102,777.1004401250102,777.1004401250102,777.1004401250102,777.1172331249982,778.1003479580104,778.1003479580104,z,1,0.4255429579934571,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,27,0,108,3,778.5498999580159,779.5339560410066,779.5339560410066,779.5339560410066,779.5339560410066,779.5506598330103,780.5338815000141,780.5338815000141,x,0,0.8290041659784038,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,27,1,109,1,781.3835338750214,782.3840406660165,782.3840406660165,782.3840406660165,782.3840406660165,782.3840406660165,783.3671470830159,783.3671470830159,v,1,0.49289966601645574,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,27,2,110,1,783.8838433330238,784.8674340830185,784.8674340830185,784.8674340830185,784.8674340830185,784.8843555000203,785.8673850000196,785.8673850000196,v,1,0.42780945799313486,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,27,3,111,1,786.3171805410238,787.3175461660139,787.3175461660139,787.3175461660139,787.3175461660139,787.3175461660139,788.30083225001,788.30083225001,v,1,0.5008402499952354,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,28,0,112,0,788.8335830410069,789.834331541002,789.834331541002,789.834331541002,789.834331541002,789.834331541002,790.8341439580254,790.8341439580254,x,1,0.6650061670225114,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,28,1,113,2,791.5177547500061,792.5178294580255,792.5178294580255,792.5178294580255,792.5178294580255,792.5178294580255,793.5008162500162,793.5008162500162,c,1,0.5479701659933198,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,28,2,114,0,794.0676621660241,795.0513871660223,795.0513871660223,795.0513871660223,795.0513871660223,795.067724833003,796.0673987080227,796.0673987080227,x,1,0.5827446670155041,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,28,3,115,1,796.6678759159986,797.6513176660228,797.6513176660228,797.6513176660228,797.6513176660228,797.6678101250145,798.6681618750154,798.6681618750154,v,1,0.6557190000021365,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,29,0,116,0,799.3509771250247,800.3512120830128,800.3512120830128,800.3512120830128,800.3512120830128,800.3512120830128,801.3511833750235,801.3511833750235,x,1,0.3317230000102427,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,29,1,117,0,801.7012426660222,802.7014739160077,802.7014739160077,802.7014739160077,802.7014739160077,802.7014739160077,803.6847337080108,803.6847337080108,x,1,0.3506370419927407,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,29,2,118,2,804.068034750002,805.0681231660128,805.0681231660128,805.0681231660128,805.0681231660128,805.0681231660128,806.0678904160159,806.0678904160159,c,1,0.668088791979244,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,29,3,119,1,806.7678050410177,807.7516005000216,807.7516005000216,807.7516005000216,807.7516005000216,807.7681184580142,808.7513176659995,808.7513176659995,v,1,0.437543458014261,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,30,0,120,1,809.2179716250103,810.2185459160246,810.2185459160246,810.2185459160246,810.2185459160246,810.2185459160246,811.2178222080111,811.2178222080111,v,1,0.5251644169911742,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,30,1,121,2,811.7686088750197,812.7683442500129,812.7683442500129,812.7683442500129,812.7683442500129,812.7683442500129,813.7513556250196,813.7513556250196,c,1,0.538650750007946,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,30,2,122,1,814.3182544580195,815.3187682080024,815.3187682080024,815.3187682080024,815.3187682080024,815.3187682080024,816.3185700830072,816.3185700830072,v,1,0.4149870419932995,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,30,3,123,3,816.7516415000136,817.7353945830255,817.7353945830255,817.7353945830255,817.7353945830255,817.7517070830218,818.7350283749984,818.7350283749984,z,1,0.38663195801200345,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,31,0,124,2,819.1520116660104,820.1525976250123,820.1525976250123,820.1525976250123,820.1525976250123,820.1525976250123,821.1348981250194,821.1348981250194,c,1,0.39834529100335203,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,31,1,125,2,821.5519455000176,822.5354073750204,822.5354073750204,822.5354073750204,822.5354073750204,822.552051000006,823.5517499580164,823.5517499580164,c,1,0.4106032910058275,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,31,2,126,1,823.9852003749984,824.9855616660207,824.9855616660207,824.9855616660207,824.9855616660207,824.9855616660207,825.9683605830069,825.9683605830069,v,1,0.3818362909951247,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,31,3,127,1,826.3686841660237,827.3690231250075,827.3690231250075,827.3690231250075,827.3690231250075,827.3690231250075,828.368656458013,828.368656458013,v,1,0.4791167920047883,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,32,0,128,3,828.8684759160096,829.8688221250195,829.8688221250195,829.8688221250195,829.8688221250195,829.8688221250195,830.8685980000009,830.8685980000009,z,1,0.5065257500100415,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,32,1,129,2,831.401988416008,832.4019700410136,832.4019700410136,832.4019700410136,832.4019700410136,832.4019700410136,833.4019376659999,833.4019376659999,c,1,0.5502516670094337,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,32,2,130,3,833.9690083330206,834.968864208,834.968864208,834.968864208,834.968864208,834.968864208,835.96900266601,835.96900266601,z,1,0.4596874580020085,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,32,3,131,3,836.4517967500142,837.4361372910207,837.4361372910207,837.4361372910207,837.4361372910207,837.4525927080249,838.4353234580194,838.4353234580194,z,1,0.420662791992072,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,33,0,132,3,838.8853594160173,839.8694521660218,839.8694521660218,839.8694521660218,839.8694521660218,839.886181666021,840.8690934580227,840.8690934580227,z,1,0.4420155420084484,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,33,1,133,2,841.3357088750054,842.3194019160001,842.3194019160001,842.3194019160001,842.3194019160001,842.3361905830097,843.3196370410151,843.3196370410151,c,1,0.5834382500033826,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,33,2,134,3,843.9353730000148,844.9360536660242,844.9360536660242,844.9360536660242,844.9360536660242,844.9360536660242,845.9360507910023,845.9360507910023,z,1,0.4850620409997646,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,33,3,135,0,846.4523534160107,847.4528559580212,847.4528559580212,847.4528559580212,847.4528559580212,847.4528559580212,848.4358997500094,848.4358997500094,x,1,0.5739419999881648,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,34,0,136,2,849.036132875015,850.0197070830036,850.0197070830036,850.0197070830036,850.0197070830036,850.0363085830177,851.0195504580042,851.0195504580042,c,1,0.4435436670028139,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,34,1,137,2,851.4859183750232,852.4695686250052,852.4695686250052,852.4695686250052,852.4695686250052,852.4859711660247,853.4695492080064,853.4695492080064,c,1,0.4681208750116639,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,34,2,138,3,853.9693968750071,854.9697326250025,854.9697326250025,854.9697326250025,854.9697326250025,854.9697326250025,855.96959350002,855.96959350002,z,1,0.5359973329759669,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,34,3,139,2,856.5361170830147,857.5361389160098,857.5361389160098,857.5361389160098,857.5361389160098,857.5361389160098,858.5195412910252,858.5195412910252,c,1,0.5217235409945715,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,35,0,140,2,859.0695047080226,860.0533365410229,860.0533365410229,860.0533365410229,860.0533365410229,860.0699962080107,861.0533751659968,861.0533751659968,c,1,0.3979764999821782,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,35,1,141,1,861.4690924580209,862.4701127080189,862.4701127080189,862.4701127080189,862.4701127080189,862.4701127080189,863.4532257080136,863.4532257080136,v,1,0.40817937499377877,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,35,2,142,1,863.8861452499987,864.869748750003,864.869748750003,864.869748750003,864.869748750003,864.8863729580189,865.8699608330207,865.8699608330207,v,1,0.4610293330042623,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,35,3,143,0,866.3533860000025,867.354480250011,867.354480250011,867.354480250011,867.354480250011,867.354480250011,868.3366692910204,868.3366692910204,x,1,0.5942448749847244,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,36,0,144,3,868.9531562080083,869.9372290000028,869.9372290000028,869.9372290000028,869.9372290000028,869.9535144999973,870.9367075409973,870.9367075409973,z,1,0.43950945799588226,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,36,1,145,0,871.4031967080082,872.403599000012,872.403599000012,872.403599000012,872.403599000012,872.403599000012,873.3870105410169,873.3870105410169,x,1,1.38611929200124,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,36,2,146,0,874.8031086249975,875.8033671660232,875.8033671660232,875.8033671660232,875.8033671660232,875.8033671660232,876.7863790410047,876.7863790410047,x,1,0.4986075419874396,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
150,v,,,,,36,3,147,1,877.3036157500173,878.3036621659994,878.3036621659994,878.3036621659994,878.3036621659994,878.3036621659994,879.3040388330119,879.3040388330119,v,1,0.44007650000276044,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,37,0,148,3,879.7702568750246,880.7536467080063,880.7536467080063,880.7536467080063,880.7536467080063,880.7705438330013,881.753642458003,881.753642458003,x,0,0.30390812500263564,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,37,1,149,0,882.0869426249992,883.0872951250058,883.0872951250058,883.0872951250058,883.0872951250058,883.0872951250058,884.0704024160223,884.0704024160223,x,1,0.4730078339925967,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-50,x,,,,,37,2,150,0,884.5704270830029,885.5703918750223,885.5703918750223,885.5703918750223,885.5703918750223,885.5703918750223,886.5706390000123,886.5706390000123,x,1,0.39460924998275004,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,37,3,151,2,886.986919500021,887.970824916003,887.970824916003,887.970824916003,887.970824916003,887.9873366660031,888.9703857910063,888.9703857910063,c,1,0.5288148330000695,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,38,0,152,2,889.5201346660033,890.5209679999971,890.5209679999971,890.5209679999971,890.5209679999971,890.5209679999971,891.5036356250057,891.5036356250057,c,1,0.38212112500332296,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
-150,z,,,,,38,1,153,3,891.903822332999,892.8873887910158,892.8873887910158,892.8873887910158,892.8873887910158,892.9042860830086,893.8871297080186,893.8871297080186,z,1,0.41967412500525825,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
50,c,,,,,38,2,154,2,894.3371697500115,895.3213309160201,895.3213309160201,895.3213309160201,895.3213309160201,895.3373014579993,896.3206876660115,896.3206876660115,c,1,0.6485071660135873,None,412603,001,2023-10-17_16h54.22.548,sequential_learning_exp,2023.1.3,60.33152146403869,
